"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 28 21:52:41 GMT 2024","Sun Jul 28 21:52:41 GMT 2024","1","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_ListAllMovies","[144] id=144, name=Movie Name 144",""
"passed","Sun Jul 28 21:53:02 GMT 2024","Sun Jul 28 21:53:02 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_CancelReservation_When_ProjectionIsNotIn2HoursOrLess","[305] id=305",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","1","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieList","[120] id=120, name=Movie Name 120",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnProjectionWithGivenId_WhenProjectionExists","[431] id=431",""
"passed","Sun Jul 28 21:52:48 GMT 2024","Sun Jul 28 21:52:48 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ListAllAvailableProjections","[79] id=79",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnAvailableProjectionList","[442] id=442",""
"passed","Sun Jul 28 21:52:43 GMT 2024","Sun Jul 28 21:52:43 GMT 2024","0","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_CreateNewMovie","[130] id=130, name=Movie Name 130",""
"passed","Sun Jul 28 21:52:48 GMT 2024","Sun Jul 28 21:52:48 GMT 2024","1","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ListAllProjections","[117] id=117",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_CreateNewProjection_When_ThereIsNoOverlappingProjectionInTheSameTheater","[102] id=102",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[64] id=64",""
"passed","Sun Jul 28 21:52:45 GMT 2024","Sun Jul 28 21:52:45 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_CancelReservationWithGivenId","[43] id=43",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[154] userId=154, username=Movie Name 154, email=154@mail.com",""
"passed","Sun Jul 28 21:52:43 GMT 2024","Sun Jul 28 21:52:43 GMT 2024","0","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_DeleteMovieWithGivenId","[103] id=103",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","1","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenId_WhenUserExists","[348] id=348",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowEntityNotFoundException_WhenUserWithGivenEmailNotExists","[284] email=284@mail.com",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnProjectionWithGivenId_WhenProjectionExists","[469] id=469",""
"passed","Sun Jul 28 21:52:44 GMT 2024","Sun Jul 28 21:52:44 GMT 2024","0","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ReturnReservationDtoWithGivenId","[117] id=117",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowBusinessLogicException_When_StartDateAndTimeAreInThePast","[389] id=389",""
"passed","Sun Jul 28 21:52:50 GMT 2024","Sun Jul 28 21:52:50 GMT 2024","0","","com.example.cinema.unit.controller.UserControllerTest","","com.example.cinema.unit.controller.UserControllerTest","Should_ListAllUsers","[357] id=357, name=Movie Name 357",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnProjectionList","[227] id=227",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenEmail_WhenUserExists","[92] email=92@mail.com",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_CreateNewMovie_When_MovieNameNotAlreadyExists","[470] id=470, name=Movie Name 470",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnProjectionList","[467] id=467",""
"passed","Sun Jul 28 21:52:54 GMT 2024","Sun Jul 28 21:52:54 GMT 2024","1","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_CreateNewUser_When_UserWithUsernameAndEmailNotAlreadyExists","[463] userId=463, username=Movie Name 463, email=463@mail.com",""
"passed","Sun Jul 28 21:52:50 GMT 2024","Sun Jul 28 21:52:50 GMT 2024","0","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ReturnTheaterList","[120] id=120, name=Movie Name 120",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ReturnProjectionDtoWithGivenId","[279] id=279",""
"passed","Sun Jul 28 21:52:42 GMT 2024","Sun Jul 28 21:52:42 GMT 2024","1","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_ReturnMovieDtoWithGivenId","[262] id=262, name=Movie Name 262",""
"passed","Sun Jul 28 21:33:27 GMT 2024","Sun Jul 28 21:33:27 GMT 2024","257","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[166] id=1165",""
"passed","Sun Jul 28 21:52:51 GMT 2024","Sun Jul 28 21:52:51 GMT 2024","1","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ReturnTheaterWithGivenId_WhenTheaterExists","[38] id=38",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForDeletingHaveActiveProjection","[122] id=122",""
"passed","Sun Jul 28 21:52:43 GMT 2024","Sun Jul 28 21:52:43 GMT 2024","1","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_CreateNewMovie","[159] id=159, name=Movie Name 159",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowEntityNotFoundException_WhenMovieForDeletingNotExists","[193] id=193",""
"passed","Sun Jul 28 21:52:45 GMT 2024","Sun Jul 28 21:52:45 GMT 2024","0","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_CancelReservationWithGivenId","[73] id=73",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForDeletingCurrentlyHaveActiveProjection","[104] id=104",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowEntityNotFoundException_WhenMovieForUpdatingNotExists","[253] id=253",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationList","[157] id=157",""
"passed","Sun Jul 28 21:50:18 GMT 2024","Sun Jul 28 21:50:18 GMT 2024","270","","com.example.cinema.integration.ProjectionControllerTest","","com.example.cinema.integration.ProjectionControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[1] id=1000",""
"passed","Sun Jul 28 21:32:02 GMT 2024","Sun Jul 28 21:32:03 GMT 2024","242","","com.example.cinema.integration.TheaterControllerTest","","com.example.cinema.integration.TheaterControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[331] id=1330",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_CreateNewProjection_When_StartDateAndTimeIsValid","[474] id=474",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieList","[213] id=213, name=Movie Name 213",""
"passed","Sun Jul 28 21:53:02 GMT 2024","Sun Jul 28 21:53:02 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationList","[499] id=499",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowEntityNotFoundException_WhenProjectionNotExists","[203] id=203",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowEntityNotFoundException_WhenProjectionNotExists","[496] id=496",""
"passed","Sun Jul 28 21:32:18 GMT 2024","Sun Jul 28 21:32:18 GMT 2024","242","","com.example.cinema.integration.TheaterControllerTest","","com.example.cinema.integration.TheaterControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[392] id=1391",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","1","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[10] userId=10, username=Movie Name 10, email=10@mail.com",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[353] userId=353, username=Movie Name 353, email=353@mail.com",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ListAllAvailableProjections","[127] id=127",""
"passed","Sun Jul 28 21:31:54 GMT 2024","Sun Jul 28 21:31:54 GMT 2024","245","","com.example.cinema.integration.TheaterControllerTest","","com.example.cinema.integration.TheaterControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[298] id=1297",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_CreateNewProjection_When_ThereIsNoOverlappingProjectionInTheSameTheater","[106] id=106",""
"passed","Sun Jul 28 21:53:02 GMT 2024","Sun Jul 28 21:53:02 GMT 2024","1","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_CancelReservation_When_ProjectionIsNotIn2HoursOrLess","[386] id=386",""
"passed","Sun Jul 28 21:52:40 GMT 2024","Sun Jul 28 21:52:40 GMT 2024","1","","com.example.cinema.unit.controller.TheaterControllerTest","","com.example.cinema.unit.controller.TheaterControllerTest","Should_ReturnTheaterDtoWithGivenId","[452] id=452, name=Movie Name 452",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowEntityNotFoundException_When_ReservationForCancelingDoesNotExist","[200] id=200",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowEntityNotFoundException_WhenMovieNotExists","[281] id=281",""
"passed","Sun Jul 28 21:48:32 GMT 2024","Sun Jul 28 21:48:33 GMT 2024","289","","com.example.cinema.integration.ProjectionControllerTest","","com.example.cinema.integration.ProjectionControllerTest","Should_SaveProjection","[124] projectionCreationDto=ProjectionDto{, movieId=1, theaterId=1, startDateAndTime=2024-11-29T21:48:32.925572551, ticketPrice=200}",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenId_WhenUserExists","[394] id=394",""
"passed","Sun Jul 28 21:52:54 GMT 2024","Sun Jul 28 21:52:54 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_CreateNewUser_When_UserWithUsernameAndEmailNotAlreadyExists","[6] userId=6, username=Movie Name 6, email=6@mail.com",""
"passed","Sun Jul 28 21:35:11 GMT 2024","Sun Jul 28 21:35:11 GMT 2024","242","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_SaveMovie","[83] movieCreationDto=MovieDto{name='Name83', director='Director83', genres=[COMEDY], length=150, description='Some description'}",""
"passed","Sun Jul 28 21:52:50 GMT 2024","Sun Jul 28 21:52:50 GMT 2024","1","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ReturnTheaterList","[197] id=197, name=Movie Name 197",""
"passed","Sun Jul 28 21:52:43 GMT 2024","Sun Jul 28 21:52:43 GMT 2024","0","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_UpdateMovie","[500] id=500, name=Movie Name 500",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnDeletedMovieId_WhenMovieForDeletingDoesNotHaveActiveProjection","[444] id=444",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnDeletedProjectionId_WhenProjectionForDeletingExists","[344] id=344",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[92] id=92",""
"passed","Sun Jul 28 21:52:48 GMT 2024","Sun Jul 28 21:52:48 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_DeleteProjectionWithGivenId","[261] id=261",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnProjectionList","[349] id=349",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[153] id=153",""
"passed","Sun Jul 28 21:52:45 GMT 2024","Sun Jul 28 21:52:45 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_CancelReservationWithGivenId","[50] id=50",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","1","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ReturnProjectionDtoWithGivenId","[462] id=462",""
"passed","Sun Jul 28 21:53:02 GMT 2024","Sun Jul 28 21:53:02 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowBusinessLogicException_When_ReservationForCancelingIsIn2HoursOrLess","[349] id=349",""
"passed","Sun Jul 28 21:52:51 GMT 2024","Sun Jul 28 21:52:51 GMT 2024","0","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ReturnTheaterWithGivenId_WhenTheaterExists","[465] id=465",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","1","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[341] userId=341, username=Movie Name 341, email=341@mail.com",""
"passed","Sun Jul 28 21:52:50 GMT 2024","Sun Jul 28 21:52:50 GMT 2024","0","","com.example.cinema.unit.controller.UserControllerTest","","com.example.cinema.unit.controller.UserControllerTest","Should_ListAllUsers","[263] id=263, name=Movie Name 263",""
"passed","Sun Jul 28 21:38:33 GMT 2024","Sun Jul 28 21:38:33 GMT 2024","250","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_ReturnNotFound_When_IdForUpdatingDoesNotExist","[369] id=1368",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnReservationWithGivenId_WhenReservationExists","[12] id=12",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[298] userId=298, username=Movie Name 298, email=298@mail.com",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","0","","com.example.cinema.unit.controller.UserControllerTest","","com.example.cinema.unit.controller.UserControllerTest","Should_ListAllUsers","[85] id=85, name=Movie Name 85",""
"passed","Sun Jul 28 21:52:47 GMT 2024","Sun Jul 28 21:52:47 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ListAllActiveReservationsByUser","[358] id=358",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnDeletedMovieId_WhenMovieForUpdatingDoesNotHaveActiveProjection","[343] id=343",""
"passed","Sun Jul 28 21:48:21 GMT 2024","Sun Jul 28 21:48:21 GMT 2024","271","","com.example.cinema.integration.ProjectionControllerTest","","com.example.cinema.integration.ProjectionControllerTest","Should_SaveProjection","[82] projectionCreationDto=ProjectionDto{, movieId=1, theaterId=1, startDateAndTime=2024-10-18T21:48:21.143433852, ticketPrice=200}",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnDeletedMovieId_WhenMovieForDeletingDoesNotHaveActiveProjection","[21] id=21",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowBusinessLogicException_When_StartDateAndTimeAreInThePast","[39] id=39",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieWithGivenId_WhenMovieExists","[444] id=444",""
"passed","Sun Jul 28 21:52:40 GMT 2024","Sun Jul 28 21:52:40 GMT 2024","1","","com.example.cinema.unit.controller.TheaterControllerTest","","com.example.cinema.unit.controller.TheaterControllerTest","Should_ListAllTheaters","[167] id=167, name=Movie Name 167",""
"passed","Sun Jul 28 21:52:41 GMT 2024","Sun Jul 28 21:52:41 GMT 2024","0","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_ListAllMovies","[194] id=194, name=Movie Name 194",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","1","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_CreateNewMovie_When_MovieNameNotAlreadyExists","[392] id=392, name=Movie Name 392",""
"passed","Sun Jul 28 21:34:48 GMT 2024","Sun Jul 28 21:34:48 GMT 2024","240","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[494] id=1493",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnAvailableProjectionList","[197] id=197",""
"passed","Sun Jul 28 21:52:43 GMT 2024","Sun Jul 28 21:52:43 GMT 2024","0","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_DeleteMovieWithGivenId","[292] id=292",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieList","[24] id=24, name=Movie Name 24",""
"passed","Sun Jul 28 21:52:42 GMT 2024","Sun Jul 28 21:52:42 GMT 2024","1","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_ReturnMovieDtoWithGivenId","[55] id=55, name=Movie Name 55",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieList","[170] id=170, name=Movie Name 170",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowBusinessLogicException_When_UserReachedMaximumNumberOfReservations","[229] id=229",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowEntityNotFoundException_WhenUserWithGivenEmailNotExists","[126] email=126@mail.com",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnDeletedProjectionId_WhenProjectionForDeletingExists","[225] id=225",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_CreateNewMovie_When_MovieNameNotAlreadyExists","[71] id=71, name=Movie Name 71",""
"passed","Sun Jul 28 21:52:46 GMT 2024","Sun Jul 28 21:52:46 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ListAllActiveReservations","[105] id=105",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ListAllAvailableProjections","[466] id=466",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnReservationWithGivenId_WhenReservationExists","[335] id=335",""
"passed","Sun Jul 28 21:53:02 GMT 2024","Sun Jul 28 21:53:02 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_CreateNewReservation","[383] id=383",""
"passed","Sun Jul 28 21:43:51 GMT 2024","Sun Jul 28 21:43:52 GMT 2024","261","","com.example.cinema.integration.ReservationControllerTest","","com.example.cinema.integration.ReservationControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[91] id=1090",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationListForUser","[493] id=493",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationListForUser","[289] id=289",""
"passed","Sun Jul 28 21:52:40 GMT 2024","Sun Jul 28 21:52:40 GMT 2024","1","","com.example.cinema.unit.controller.TheaterControllerTest","","com.example.cinema.unit.controller.TheaterControllerTest","Should_ListAllTheaters","[154] id=154, name=Movie Name 154",""
